Mod:Item:MetaData, Localized Name
tfcflorae:single/silty_stoneware_clay, Илистый дерамогранит глиняный
tfcflorae:single/coarse_silty_stoneware_clay, Грубый илистый дерамогранит глиняный
tfcflorae:single/silty_stoneware_clay_grass, Илистый дерамогранит глиняный с травой
tfcflorae:single/silty_stoneware_clay_podzol, Илистый дерамогранит глиняный подзол
tfcflorae:single/silty_stoneware_clay_loam, Илистый дерамогранит глиняный суглинок
tfcflorae:single/coarse_silty_stoneware_clay_loam, Грубый илистый дерамогранит глиняный суглинок
tfcflorae:single/silty_stoneware_clay_loam_grass, Илистый дерамогранит глиняный суглинок с травой
tfcflorae:single/silty_stoneware_clay_loam_podzol, Илистый дерамогранит глиняный суглинок подзол
tfcflorae:single/dry_sandy_stoneware_clay_loam_grass, Сухой песочный дерамогранит глиняный суглинок с травой
tfcflorae:single/dry_sandy_stoneware_clay_grass, Сухой песочный дерамогранит глиняный с травой
tfcflorae:single/dry_stoneware_clay_loam_grass, Сухой дерамогранит глиняный суглинок с травой
tfcflorae:dry_stoneware_clay_grass/granite, Сухой гранит дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/diorite, Сухой диорит дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/gabbro, Сухой габбро дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/shale, Сухой сланецевая дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/claystone, Сухой аргиллит дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/rocksalt, Сухой каменная соль дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/limestone, Сухой известняк дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/conglomerate, Сухой конгломерат  дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/dolomite, Сухой доломит дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/chert, Сухой шерт дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/chalk, Сухой мел дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/rhyolite, Сухой риолит дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/basalt, Сухой базальт дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/andesite, Сухой андезит дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/dacite, Сухой дацит дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/quartzite, Сухой кварцизит дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/slate, Сухой сланец дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/phyllite, Сухой филлит дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/schist, Сухой аспидный (кристаллический) сланец дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/gneiss, Сухой гнейс дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/marble, Сухой мрамор дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/breccia, Сухой брекчия дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/porphyry, Сухой порфир дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/peridotite, Сухой перидотит дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/mudstone, Сухой грязевой камень (аргиллит) дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/sandstone, Сухой песчаник дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/siltstone, Сухой алевролит дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/catlinite, Сухой катлинит дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/novaculite, Сухой новакулит дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/soapstone, Сухой мыльный камень  дерамогранит глиняный с травой
tfcflorae:dry_stoneware_clay_grass/komatiite, Сухой коматит дерамогранит глиняный с травой
tfcflorae:single/dry_silty_stoneware_clay_grass, Сухой илистый дерамогранит глиняный с травой
tfcflorae:single/dry_silty_stoneware_clay_loam_grass, Сухой илистый дерамогранит глиняный суглинок с травой
tfcflorae:single/stoneware_clay_humus, Керамогранит глиняный гумус
tfcflorae:single/stoneware_clay_humus_grass, Керамогранит глиняный гумус с травой
tfcflorae:single/dry_stoneware_clay_humus_grass, Сухой дерамогранит глиняный гумус с травой
tfcflorae:single/coarse_stoneware_clay_humus, Грубый дерамогранит глиняный гумус
tfcflorae:single/sparse_sandy_stoneware_clay_loam_grass, Редкая песочный дерамогранит глиняный суглинок с травой
tfcflorae:single/sparse_sandy_stoneware_clay_grass, Редкая песочный дерамогранит глиняный с травой
tfcflorae:single/sparse_stoneware_clay_loam_grass, Редкая дерамогранит глиняный суглинок с травой
tfcflorae:sparse_stoneware_clay_grass/granite, Редкая гранит дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/diorite, Редкая диорит дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/gabbro, Редкая габбро дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/shale, Редкая сланецевая дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/claystone, Редкая аргиллит дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/rocksalt, Редкая каменная соль дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/limestone, Редкая известняк дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/conglomerate, Редкая конгломерат  дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/dolomite, Редкая доломит дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/chert, Редкая шерт дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/chalk, Редкая мел дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/rhyolite, Редкая риолит дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/basalt, Редкая базальт дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/andesite, Редкая андезит дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/dacite, Редкая дацит дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/quartzite, Редкая кварцизит дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/slate, Редкая сланец дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/phyllite, Редкая филлит дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/schist, Редкая аспидный (кристаллический) сланец дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/gneiss, Редкая гнейс дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/marble, Редкая мрамор дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/breccia, Редкая брекчия дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/porphyry, Редкая порфир дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/peridotite, Редкая перидотит дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/mudstone, Редкая грязевой камень (аргиллит) дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/sandstone, Редкая песчаник дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/siltstone, Редкая алевролит дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/catlinite, Редкая катлинит дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/novaculite, Редкая новакулит дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/soapstone, Редкая мыльный камень  дерамогранит глиняный с травой
tfcflorae:sparse_stoneware_clay_grass/komatiite, Редкая коматит дерамогранит глиняный с травой
tfcflorae:single/sparse_silty_stoneware_clay_grass, Редкая илистый дерамогранит глиняный с травой
tfcflorae:single/sparse_silty_stoneware_clay_loam_grass, Редкая илистый дерамогранит глиняный суглинок с травой
tfcflorae:single/sparse_stoneware_clay_humus_grass, Редкая дерамогранит глиняный гумус с травой
tfcflorae:single/loamy_sand_farmland, Суглинистый песок пригодная для взращивания земля
tfcflorae:single/sandy_loam_farmland, Песочный суглинок пригодная для взращивания земля
tfcflorae:single/loam_farmland, Суглинок пригодная для взращивания земля
tfcflorae:single/silt_loam_farmland, Ил суглинок пригодная для взращивания земля
tfcflorae:single/silt_farmland, Ил пригодная для взращивания земля
tfcflorae:single/humus_farmland, Гумус пригодная для взращивания земля
tfcflorae:groundcover/ore/native_copper/granite, Поверхностный гранит Native Copper
tfcflorae:groundcover/ore/native_copper/diorite, Поверхностный диорит Native Copper
tfcflorae:groundcover/ore/native_copper/gabbro, Поверхностный габбро Native Copper
tfcflorae:groundcover/ore/native_copper/shale, Поверхностный Cланецевая Native Copper
tfcflorae:groundcover/ore/native_copper/claystone, Поверхностный аргиллит Native Copper
tfcflorae:groundcover/ore/native_copper/rocksalt, Поверхностный каменная соль Native Copper
tfcflorae:groundcover/ore/native_copper/limestone, Поверхностный известняк Native Copper
tfcflorae:groundcover/ore/native_copper/conglomerate, Поверхностный конгломерат  Native Copper
tfcflorae:groundcover/ore/native_copper/dolomite, Поверхностный доломит Native Copper
tfcflorae:groundcover/ore/native_copper/chert, Поверхностный шерт Native Copper
tfcflorae:groundcover/ore/native_copper/chalk, Поверхностный мел Native Copper
tfcflorae:groundcover/ore/native_copper/rhyolite, Поверхностный риолит Native Copper
tfcflorae:groundcover/ore/native_copper/basalt, Поверхностный базальт Native Copper
tfcflorae:groundcover/ore/native_copper/andesite, Поверхностный андезит Native Copper
tfcflorae:groundcover/ore/native_copper/dacite, Поверхностный дацит Native Copper
tfcflorae:groundcover/ore/native_copper/quartzite, Поверхностный кварцизит Native Copper
tfcflorae:groundcover/ore/native_copper/slate, Поверхностный сланец Native Copper
tfcflorae:groundcover/ore/native_copper/phyllite, Поверхностный филлит Native Copper
tfcflorae:groundcover/ore/native_copper/schist, Поверхностный аспидный (кристаллический) сланец Native Copper
tfcflorae:groundcover/ore/native_copper/gneiss, Поверхностный гнейс Native Copper
tfcflorae:groundcover/ore/native_copper/marble, Поверхностный мрамор Native Copper
tfcflorae:groundcover/ore/native_copper/breccia, Поверхностный брекчия Native Copper
tfcflorae:groundcover/ore/native_copper/porphyry, Поверхностный порфир Native Copper
tfcflorae:groundcover/ore/native_copper/peridotite, Поверхностный перидотит Native Copper
tfcflorae:groundcover/ore/native_copper/mudstone, Поверхностный грязевой камень (аргиллит) Native Copper
tfcflorae:groundcover/ore/native_copper/sandstone, Поверхностный песчаник Native Copper
tfcflorae:groundcover/ore/native_copper/siltstone, Поверхностный алевролит Native Copper
tfcflorae:groundcover/ore/native_copper/catlinite, Поверхностный катлинит Native Copper
tfcflorae:groundcover/ore/native_copper/novaculite, Поверхностный новакулит Native Copper
tfcflorae:groundcover/ore/native_copper/soapstone, Поверхностный мыльный камень  Native Copper
tfcflorae:groundcover/ore/native_copper/komatiite, Поверхностный коматит Native Copper
tfcflorae:groundcover/ore/native_gold/granite, Поверхностный гранит Native Gold
tfcflorae:groundcover/ore/native_gold/diorite, Поверхностный диорит Native Gold
tfcflorae:groundcover/ore/native_gold/gabbro, Поверхностный габбро Native Gold
tfcflorae:groundcover/ore/native_gold/shale, Поверхностный Cланецевая Native Gold
tfcflorae:groundcover/ore/native_gold/claystone, Поверхностный аргиллит Native Gold
tfcflorae:groundcover/ore/native_gold/rocksalt, Поверхностный каменная соль Native Gold
tfcflorae:groundcover/ore/native_gold/limestone, Поверхностный известняк Native Gold
tfcflorae:groundcover/ore/native_gold/conglomerate, Поверхностный конгломерат  Native Gold
tfcflorae:groundcover/ore/native_gold/dolomite, Поверхностный доломит Native Gold
tfcflorae:groundcover/ore/native_gold/chert, Поверхностный шерт Native Gold
tfcflorae:groundcover/ore/native_gold/chalk, Поверхностный мел Native Gold
tfcflorae:groundcover/ore/native_gold/rhyolite, Поверхностный риолит Native Gold
tfcflorae:groundcover/ore/native_gold/basalt, Поверхностный базальт Native Gold
tfcflorae:groundcover/ore/native_gold/andesite, Поверхностный андезит Native Gold
tfcflorae:groundcover/ore/native_gold/dacite, Поверхностный дацит Native Gold
tfcflorae:groundcover/ore/native_gold/quartzite, Поверхностный кварцизит Native Gold
tfcflorae:groundcover/ore/native_gold/slate, Поверхностный сланец Native Gold
tfcflorae:groundcover/ore/native_gold/phyllite, Поверхностный филлит Native Gold
tfcflorae:groundcover/ore/native_gold/schist, Поверхностный аспидный (кристаллический) сланец Native Gold
tfcflorae:groundcover/ore/native_gold/gneiss, Поверхностный гнейс Native Gold
tfcflorae:groundcover/ore/native_gold/marble, Поверхностный мрамор Native Gold
tfcflorae:groundcover/ore/native_gold/breccia, Поверхностный брекчия Native Gold
tfcflorae:groundcover/ore/native_gold/porphyry, Поверхностный порфир Native Gold
tfcflorae:groundcover/ore/native_gold/peridotite, Поверхностный перидотит Native Gold
tfcflorae:groundcover/ore/native_gold/mudstone, Поверхностный грязевой камень (аргиллит) Native Gold
tfcflorae:groundcover/ore/native_gold/sandstone, Поверхностный песчаник Native Gold
tfcflorae:groundcover/ore/native_gold/siltstone, Поверхностный алевролит Native Gold
tfcflorae:groundcover/ore/native_gold/catlinite, Поверхностный катлинит Native Gold
tfcflorae:groundcover/ore/native_gold/novaculite, Поверхностный новакулит Native Gold
tfcflorae:groundcover/ore/native_gold/soapstone, Поверхностный мыльный камень  Native Gold
tfcflorae:groundcover/ore/native_gold/komatiite, Поверхностный коматит Native Gold
tfcflorae:groundcover/ore/native_platinum/granite, Поверхностный гранит Native Platinum
tfcflorae:groundcover/ore/native_platinum/diorite, Поверхностный диорит Native Platinum
tfcflorae:groundcover/ore/native_platinum/gabbro, Поверхностный габбро Native Platinum
tfcflorae:groundcover/ore/native_platinum/shale, Поверхностный Cланецевая Native Platinum
tfcflorae:groundcover/ore/native_platinum/claystone, Поверхностный аргиллит Native Platinum
tfcflorae:groundcover/ore/native_platinum/rocksalt, Поверхностный каменная соль Native Platinum
tfcflorae:groundcover/ore/native_platinum/limestone, Поверхностный известняк Native Platinum
tfcflorae:groundcover/ore/native_platinum/conglomerate, Поверхностный конгломерат  Native Platinum
tfcflorae:groundcover/ore/native_platinum/dolomite, Поверхностный доломит Native Platinum
tfcflorae:groundcover/ore/native_platinum/chert, Поверхностный шерт Native Platinum
tfcflorae:groundcover/ore/native_platinum/chalk, Поверхностный мел Native Platinum
tfcflorae:groundcover/ore/native_platinum/rhyolite, Поверхностный риолит Native Platinum
tfcflorae:groundcover/ore/native_platinum/basalt, Поверхностный базальт Native Platinum
tfcflorae:groundcover/ore/native_platinum/andesite, Поверхностный андезит Native Platinum
tfcflorae:groundcover/ore/native_platinum/dacite, Поверхностный дацит Native Platinum
tfcflorae:groundcover/ore/native_platinum/quartzite, Поверхностный кварцизит Native Platinum
tfcflorae:groundcover/ore/native_platinum/slate, Поверхностный сланец Native Platinum
tfcflorae:groundcover/ore/native_platinum/phyllite, Поверхностный филлит Native Platinum
tfcflorae:groundcover/ore/native_platinum/schist, Поверхностный аспидный (кристаллический) сланец Native Platinum
tfcflorae:groundcover/ore/native_platinum/gneiss, Поверхностный гнейс Native Platinum
tfcflorae:groundcover/ore/native_platinum/marble, Поверхностный мрамор Native Platinum
tfcflorae:groundcover/ore/native_platinum/breccia, Поверхностный брекчия Native Platinum
tfcflorae:groundcover/ore/native_platinum/porphyry, Поверхностный порфир Native Platinum
tfcflorae:groundcover/ore/native_platinum/peridotite, Поверхностный перидотит Native Platinum
tfcflorae:groundcover/ore/native_platinum/mudstone, Поверхностный грязевой камень (аргиллит) Native Platinum
tfcflorae:groundcover/ore/native_platinum/sandstone, Поверхностный песчаник Native Platinum
tfcflorae:groundcover/ore/native_platinum/siltstone, Поверхностный алевролит Native Platinum
tfcflorae:groundcover/ore/native_platinum/catlinite, Поверхностный катлинит Native Platinum
tfcflorae:groundcover/ore/native_platinum/novaculite, Поверхностный новакулит Native Platinum
tfcflorae:groundcover/ore/native_platinum/soapstone, Поверхностный мыльный камень  Native Platinum
tfcflorae:groundcover/ore/native_platinum/komatiite, Поверхностный коматит Native Platinum
tfcflorae:groundcover/ore/hematite/granite, Поверхностный гранит гематит
tfcflorae:groundcover/ore/hematite/diorite, Поверхностный диорит гематит
tfcflorae:groundcover/ore/hematite/gabbro, Поверхностный габбро гематит
tfcflorae:groundcover/ore/hematite/shale, Поверхностный Cланецевая гематит
tfcflorae:groundcover/ore/hematite/claystone, Поверхностный аргиллит гематит
tfcflorae:groundcover/ore/hematite/rocksalt, Поверхностный каменная соль гематит
tfcflorae:groundcover/ore/hematite/limestone, Поверхностный известняк гематит
tfcflorae:groundcover/ore/hematite/conglomerate, Поверхностный конгломерат  гематит
tfcflorae:groundcover/ore/hematite/dolomite, Поверхностный доломит гематит
tfcflorae:groundcover/ore/hematite/chert, Поверхностный шерт гематит
tfcflorae:groundcover/ore/hematite/chalk, Поверхностный мел гематит
tfcflorae:groundcover/ore/hematite/rhyolite, Поверхностный риолит гематит
tfcflorae:groundcover/ore/hematite/basalt, Поверхностный базальт гематит
tfcflorae:groundcover/ore/hematite/andesite, Поверхностный андезит гематит
tfcflorae:groundcover/ore/hematite/dacite, Поверхностный дацит гематит
tfcflorae:groundcover/ore/hematite/quartzite, Поверхностный кварцизит гематит
tfcflorae:groundcover/ore/hematite/slate, Поверхностный сланец гематит
tfcflorae:groundcover/ore/hematite/phyllite, Поверхностный филлит гематит
tfcflorae:groundcover/ore/hematite/schist, Поверхностный аспидный (кристаллический) сланец гематит
tfcflorae:groundcover/ore/hematite/gneiss, Поверхностный гнейс гематит
tfcflorae:groundcover/ore/hematite/marble, Поверхностный мрамор гематит
tfcflorae:groundcover/ore/hematite/breccia, Поверхностный брекчия гематит
tfcflorae:groundcover/ore/hematite/porphyry, Поверхностный порфир гематит
tfcflorae:groundcover/ore/hematite/peridotite, Поверхностный перидотит гематит
tfcflorae:groundcover/ore/hematite/mudstone, Поверхностный грязевой камень (аргиллит) гематит
tfcflorae:groundcover/ore/hematite/sandstone, Поверхностный песчаник гематит
tfcflorae:groundcover/ore/hematite/siltstone, Поверхностный алевролит гематит
tfcflorae:groundcover/ore/hematite/catlinite, Поверхностный катлинит гематит
tfcflorae:groundcover/ore/hematite/novaculite, Поверхностный новакулит гематит
tfcflorae:groundcover/ore/hematite/soapstone, Поверхностный мыльный камень  гематит
tfcflorae:groundcover/ore/hematite/komatiite, Поверхностный коматит гематит
tfcflorae:groundcover/ore/native_silver/granite, Поверхностный гранит Native Silver
tfcflorae:groundcover/ore/native_silver/diorite, Поверхностный диорит Native Silver
tfcflorae:groundcover/ore/native_silver/gabbro, Поверхностный габбро Native Silver
tfcflorae:groundcover/ore/native_silver/shale, Поверхностный Cланецевая Native Silver
tfcflorae:groundcover/ore/native_silver/claystone, Поверхностный аргиллит Native Silver
tfcflorae:groundcover/ore/native_silver/rocksalt, Поверхностный каменная соль Native Silver
tfcflorae:groundcover/ore/native_silver/limestone, Поверхностный известняк Native Silver
tfcflorae:groundcover/ore/native_silver/conglomerate, Поверхностный конгломерат  Native Silver
tfcflorae:groundcover/ore/native_silver/dolomite, Поверхностный доломит Native Silver
tfcflorae:groundcover/ore/native_silver/chert, Поверхностный шерт Native Silver
tfcflorae:groundcover/ore/native_silver/chalk, Поверхностный мел Native Silver
tfcflorae:groundcover/ore/native_silver/rhyolite, Поверхностный риолит Native Silver
tfcflorae:groundcover/ore/native_silver/basalt, Поверхностный базальт Native Silver
tfcflorae:groundcover/ore/native_silver/andesite, Поверхностный андезит Native Silver
tfcflorae:groundcover/ore/native_silver/dacite, Поверхностный дацит Native Silver
tfcflorae:groundcover/ore/native_silver/quartzite, Поверхностный кварцизит Native Silver
tfcflorae:groundcover/ore/native_silver/slate, Поверхностный сланец Native Silver
tfcflorae:groundcover/ore/native_silver/phyllite, Поверхностный филлит Native Silver
tfcflorae:groundcover/ore/native_silver/schist, Поверхностный аспидный (кристаллический) сланец Native Silver
tfcflorae:groundcover/ore/native_silver/gneiss, Поверхностный гнейс Native Silver
tfcflorae:groundcover/ore/native_silver/marble, Поверхностный мрамор Native Silver
tfcflorae:groundcover/ore/native_silver/breccia, Поверхностный брекчия Native Silver
tfcflorae:groundcover/ore/native_silver/porphyry, Поверхностный порфир Native Silver
tfcflorae:groundcover/ore/native_silver/peridotite, Поверхностный перидотит Native Silver
tfcflorae:groundcover/ore/native_silver/mudstone, Поверхностный грязевой камень (аргиллит) Native Silver
tfcflorae:groundcover/ore/native_silver/sandstone, Поверхностный песчаник Native Silver
tfcflorae:groundcover/ore/native_silver/siltstone, Поверхностный алевролит Native Silver
tfcflorae:groundcover/ore/native_silver/catlinite, Поверхностный катлинит Native Silver
tfcflorae:groundcover/ore/native_silver/novaculite, Поверхностный новакулит Native Silver
tfcflorae:groundcover/ore/native_silver/soapstone, Поверхностный мыльный камень  Native Silver
tfcflorae:groundcover/ore/native_silver/komatiite, Поверхностный коматит Native Silver
tfcflorae:groundcover/ore/cassiterite/granite, Поверхностный гранит касситерит
tfcflorae:groundcover/ore/cassiterite/diorite, Поверхностный диорит касситерит
tfcflorae:groundcover/ore/cassiterite/gabbro, Поверхностный габбро касситерит
tfcflorae:groundcover/ore/cassiterite/shale, Поверхностный Cланецевая касситерит
tfcflorae:groundcover/ore/cassiterite/claystone, Поверхностный аргиллит касситерит
tfcflorae:groundcover/ore/cassiterite/rocksalt, Поверхностный каменная соль касситерит
tfcflorae:groundcover/ore/cassiterite/limestone, Поверхностный известняк касситерит
tfcflorae:groundcover/ore/cassiterite/conglomerate, Поверхностный конгломерат  касситерит
tfcflorae:groundcover/ore/cassiterite/dolomite, Поверхностный доломит касситерит
tfcflorae:groundcover/ore/cassiterite/chert, Поверхностный шерт касситерит
tfcflorae:groundcover/ore/cassiterite/chalk, Поверхностный мел касситерит
tfcflorae:groundcover/ore/cassiterite/rhyolite, Поверхностный риолит касситерит
tfcflorae:groundcover/ore/cassiterite/basalt, Поверхностный базальт касситерит
tfcflorae:groundcover/ore/cassiterite/andesite, Поверхностный андезит касситерит
tfcflorae:groundcover/ore/cassiterite/dacite, Поверхностный дацит касситерит
tfcflorae:groundcover/ore/cassiterite/quartzite, Поверхностный кварцизит касситерит
tfcflorae:groundcover/ore/cassiterite/slate, Поверхностный сланец касситерит
tfcflorae:groundcover/ore/cassiterite/phyllite, Поверхностный филлит касситерит
tfcflorae:groundcover/ore/cassiterite/schist, Поверхностный аспидный (кристаллический) сланец касситерит
tfcflorae:groundcover/ore/cassiterite/gneiss, Поверхностный гнейс касситерит
tfcflorae:groundcover/ore/cassiterite/marble, Поверхностный мрамор касситерит
tfcflorae:groundcover/ore/cassiterite/breccia, Поверхностный брекчия касситерит
tfcflorae:groundcover/ore/cassiterite/porphyry, Поверхностный порфир касситерит
tfcflorae:groundcover/ore/cassiterite/peridotite, Поверхностный перидотит касситерит
tfcflorae:groundcover/ore/cassiterite/mudstone, Поверхностный грязевой камень (аргиллит) касситерит
tfcflorae:groundcover/ore/cassiterite/sandstone, Поверхностный песчаник касситерит
tfcflorae:groundcover/ore/cassiterite/siltstone, Поверхностный алевролит касситерит
tfcflorae:groundcover/ore/cassiterite/catlinite, Поверхностный катлинит касситерит
tfcflorae:groundcover/ore/cassiterite/novaculite, Поверхностный новакулит касситерит
tfcflorae:groundcover/ore/cassiterite/soapstone, Поверхностный мыльный камень  касситерит
tfcflorae:groundcover/ore/cassiterite/komatiite, Поверхностный коматит касситерит
tfcflorae:groundcover/ore/galena/granite, Поверхностный гранит галена
tfcflorae:groundcover/ore/galena/diorite, Поверхностный диорит галена
tfcflorae:groundcover/ore/galena/gabbro, Поверхностный габбро галена
tfcflorae:groundcover/ore/galena/shale, Поверхностный Cланецевая галена
tfcflorae:groundcover/ore/galena/claystone, Поверхностный аргиллит галена
tfcflorae:groundcover/ore/galena/rocksalt, Поверхностный каменная соль галена
tfcflorae:groundcover/ore/galena/limestone, Поверхностный известняк галена
tfcflorae:groundcover/ore/galena/conglomerate, Поверхностный конгломерат  галена
tfcflorae:groundcover/ore/galena/dolomite, Поверхностный доломит галена
tfcflorae:groundcover/ore/galena/chert, Поверхностный шерт галена
tfcflorae:groundcover/ore/galena/chalk, Поверхностный мел галена
tfcflorae:groundcover/ore/galena/rhyolite, Поверхностный риолит галена
tfcflorae:groundcover/ore/galena/basalt, Поверхностный базальт галена
tfcflorae:groundcover/ore/galena/andesite, Поверхностный андезит галена
tfcflorae:groundcover/ore/galena/dacite, Поверхностный дацит галена
tfcflorae:groundcover/ore/galena/quartzite, Поверхностный кварцизит галена
tfcflorae:groundcover/ore/galena/slate, Поверхностный сланец галена
tfcflorae:groundcover/ore/galena/phyllite, Поверхностный филлит галена
tfcflorae:groundcover/ore/galena/schist, Поверхностный аспидный (кристаллический) сланец галена
tfcflorae:groundcover/ore/galena/gneiss, Поверхностный гнейс галена
tfcflorae:groundcover/ore/galena/marble, Поверхностный мрамор галена
tfcflorae:groundcover/ore/galena/breccia, Поверхностный брекчия галена
tfcflorae:groundcover/ore/galena/porphyry, Поверхностный порфир галена
tfcflorae:groundcover/ore/galena/peridotite, Поверхностный перидотит галена
tfcflorae:groundcover/ore/galena/mudstone, Поверхностный грязевой камень (аргиллит) галена
tfcflorae:groundcover/ore/galena/sandstone, Поверхностный песчаник галена
tfcflorae:groundcover/ore/galena/siltstone, Поверхностный алевролит галена
tfcflorae:groundcover/ore/galena/catlinite, Поверхностный катлинит галена
tfcflorae:groundcover/ore/galena/novaculite, Поверхностный новакулит галена
tfcflorae:groundcover/ore/galena/soapstone, Поверхностный мыльный камень  галена
tfcflorae:groundcover/ore/galena/komatiite, Поверхностный коматит галена
tfcflorae:groundcover/ore/bismuthinite/granite, Поверхностный гранит висмутинит
tfcflorae:groundcover/ore/bismuthinite/diorite, Поверхностный диорит висмутинит
tfcflorae:groundcover/ore/bismuthinite/gabbro, Поверхностный габбро висмутинит
tfcflorae:groundcover/ore/bismuthinite/shale, Поверхностный Cланецевая висмутинит
tfcflorae:groundcover/ore/bismuthinite/claystone, Поверхностный аргиллит висмутинит
tfcflorae:groundcover/ore/bismuthinite/rocksalt, Поверхностный каменная соль висмутинит
tfcflorae:groundcover/ore/bismuthinite/limestone, Поверхностный известняк висмутинит
tfcflorae:groundcover/ore/bismuthinite/conglomerate, Поверхностный конгломерат  висмутинит
tfcflorae:groundcover/ore/bismuthinite/dolomite, Поверхностный доломит висмутинит
tfcflorae:groundcover/ore/bismuthinite/chert, Поверхностный шерт висмутинит
tfcflorae:groundcover/ore/bismuthinite/chalk, Поверхностный мел висмутинит
tfcflorae:groundcover/ore/bismuthinite/rhyolite, Поверхностный риолит висмутинит
tfcflorae:groundcover/ore/bismuthinite/basalt, Поверхностный базальт висмутинит
tfcflorae:groundcover/ore/bismuthinite/andesite, Поверхностный андезит висмутинит
tfcflorae:groundcover/ore/bismuthinite/dacite, Поверхностный дацит висмутинит
tfcflorae:groundcover/ore/bismuthinite/quartzite, Поверхностный кварцизит висмутинит
tfcflorae:groundcover/ore/bismuthinite/slate, Поверхностный сланец висмутинит
tfcflorae:groundcover/ore/bismuthinite/phyllite, Поверхностный филлит висмутинит
tfcflorae:groundcover/ore/bismuthinite/schist, Поверхностный аспидный (кристаллический) сланец висмутинит
tfcflorae:groundcover/ore/bismuthinite/gneiss, Поверхностный гнейс висмутинит
tfcflorae:groundcover/ore/bismuthinite/marble, Поверхностный мрамор висмутинит
tfcflorae:groundcover/ore/bismuthinite/breccia, Поверхностный брекчия висмутинит
tfcflorae:groundcover/ore/bismuthinite/porphyry, Поверхностный порфир висмутинит
tfcflorae:groundcover/ore/bismuthinite/peridotite, Поверхностный перидотит висмутинит
